loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_util,is_default,fico_score,dti_score,revol_score,grade_score,delinq_score,total_score,risk_tier
15000.0, 36 months,7.49,466.53,A,A4,Unknown,MORTGAGE,45000.0,Verified,Fully Paid,debt_consolidation,CA,10.67,3.0,710.0,714.0,10.0,0.0,43.5,0,2,2,2,1,4,11,Medium Risk
16000.0, 36 months,15.77,560.7,D,D1,1 year,MORTGAGE,70000.0,Not Verified,Charged Off,debt_consolidation,NJ,8.78,0.0,705.0,709.0,7.0,0.0,76.1,1,2,1,4,4,1,12,Medium Risk
10800.0, 60 months,13.99,251.25,C,C4,3 years,RENT,40000.0,Source Verified,Fully Paid,debt_consolidation,FL,26.13,0.0,665.0,669.0,7.0,2.0,71.2,0,3,3,3,3,1,13,High Risk
7500.0, 36 months,17.97,271.04,D,D4,10+ years,OWN,15000.0,Source Verified,Fully Paid,debt_consolidation,FL,37.2,0.0,685.0,689.0,8.0,1.0,66.7,0,3,4,3,4,1,15,High Risk
16000.0, 36 months,10.78,522.16,B,B4,5 years,RENT,63000.0,Not Verified,Charged Off,debt_consolidation,NY,35.19,0.0,670.0,674.0,12.0,0.0,46.0,1,3,4,2,2,1,12,Medium Risk
9000.0, 36 months,5.32,271.04,A,A1,10+ years,MORTGAGE,49000.0,Not Verified,Fully Paid,credit_card,CA,21.63,0.0,755.0,759.0,18.0,0.0,11.7,0,1,3,1,1,1,7,Low Risk
9500.0, 36 months,15.77,332.92,D,D1,10+ years,RENT,28000.0,Not Verified,Fully Paid,other,MI,27.95,0.0,695.0,699.0,7.0,0.0,55.9,0,3,3,3,4,1,14,High Risk
10000.0, 36 months,7.91,312.95,A,A5,2 years,OWN,25000.0,Not Verified,Charged Off,debt_consolidation,CA,29.91,0.0,740.0,744.0,16.0,0.0,22.9,1,2,3,1,1,1,8,Low Risk
6000.0, 36 months,7.91,187.77,A,A5,10+ years,MORTGAGE,49000.0,Not Verified,Fully Paid,debt_consolidation,CO,17.92,0.0,795.0,799.0,10.0,0.0,4.4,0,1,2,1,1,1,6,Low Risk
15600.0, 60 months,13.44,358.48,C,C3,10+ years,MORTGAGE,52000.0,Not Verified,Fully Paid,major_purchase,NY,15.37,0.0,720.0,724.0,6.0,0.0,69.3,0,2,2,3,3,1,11,Medium Risk
35000.0, 36 months,8.49,1104.71,B,B1,< 1 year,OWN,90000.0,Source Verified,Fully Paid,debt_consolidation,CA,13.36,0.0,750.0,754.0,11.0,0.0,42.9,0,1,2,2,2,1,8,Low Risk
5000.0, 36 months,11.48,164.84,B,B5,9 years,MORTGAGE,78000.0,Not Verified,Fully Paid,debt_consolidation,TX,21.21,0.0,700.0,704.0,19.0,0.0,54.3,0,2,3,3,2,1,11,Medium Risk
20400.0, 60 months,18.49,523.48,D,D5,2 years,MORTGAGE,75000.0,Source Verified,Fully Paid,credit_card,AR,38.65,2.0,725.0,729.0,22.0,0.0,42.6,0,2,4,2,4,3,15,High Risk
8000.0, 36 months,17.97,289.1,D,D4,Unknown,MORTGAGE,33130.0,Not Verified,Charged Off,debt_consolidation,LA,11.52,1.0,665.0,669.0,18.0,0.0,27.4,1,3,2,2,4,2,13,High Risk
16000.0, 36 months,10.78,522.16,B,B4,3 years,RENT,87500.0,Not Verified,Fully Paid,debt_consolidation,IL,13.74,0.0,695.0,699.0,13.0,0.0,83.9,0,3,2,4,2,1,12,Medium Risk
18000.0, 36 months,7.91,563.31,A,A5,10+ years,MORTGAGE,80000.0,Not Verified,Charged Off,debt_consolidation,PA,15.56,0.0,740.0,744.0,5.0,0.0,82.6,1,2,2,4,1,1,10,Medium Risk
35000.0, 36 months,9.17,1115.77,B,B2,1 year,RENT,105000.0,Source Verified,Fully Paid,debt_consolidation,FL,25.07,0.0,690.0,694.0,11.0,0.0,85.0,0,3,3,4,2,1,13,High Risk
13150.0, 36 months,5.32,396.01,A,A1,1 year,RENT,40000.0,Not Verified,Fully Paid,major_purchase,TX,20.25,0.0,765.0,769.0,13.0,0.0,20.1,0,1,3,1,1,1,7,Low Risk
5600.0, 36 months,9.17,178.53,B,B2,8 years,RENT,48000.0,Source Verified,Fully Paid,credit_card,TX,19.85,0.0,660.0,664.0,8.0,0.0,64.8,0,3,2,3,2,1,11,Medium Risk
23000.0, 36 months,9.8,739.99,B,B3,9 years,MORTGAGE,90247.0,Not Verified,Fully Paid,credit_card,VA,17.09,0.0,680.0,684.0,11.0,0.0,41.3,0,3,2,2,2,1,10,Medium Risk
12600.0, 60 months,14.85,298.77,C,C5,1 year,MORTGAGE,175000.0,Not Verified,Fully Paid,credit_card,MD,11.75,0.0,690.0,694.0,14.0,1.0,47.5,0,3,2,2,3,1,11,Medium Risk
11000.0, 36 months,16.59,389.94,D,D2,8 years,MORTGAGE,55000.0,Source Verified,Fully Paid,debt_consolidation,IL,16.85,0.0,735.0,739.0,6.0,0.0,61.1,0,2,2,3,4,1,12,Medium Risk
4000.0, 36 months,11.99,132.84,C,C1,3 years,RENT,41501.0,Source Verified,Fully Paid,debt_consolidation,NY,12.9,0.0,685.0,689.0,8.0,0.0,36.3,0,3,2,2,3,1,11,Medium Risk
20000.0, 36 months,11.48,659.33,B,B5,5 years,RENT,60000.0,Not Verified,Fully Paid,debt_consolidation,VA,22.62,0.0,685.0,689.0,10.0,0.0,61.5,0,3,3,3,2,1,12,Medium Risk
10000.0, 36 months,9.17,318.79,B,B2,10+ years,MORTGAGE,59307.0,Not Verified,Fully Paid,credit_card,OH,32.7,1.0,690.0,694.0,17.0,0.0,59.5,0,3,4,3,2,2,14,High Risk
18850.0, 36 months,21.48,714.83,E,E5,< 1 year,MORTGAGE,55000.0,Not Verified,Charged Off,debt_consolidation,NV,15.56,0.0,700.0,704.0,11.0,0.0,38.4,1,2,2,2,4,1,11,Medium Risk
21000.0, 60 months,11.99,467.03,C,C1,10+ years,MORTGAGE,82000.0,Not Verified,Fully Paid,debt_consolidation,NY,15.07,0.0,730.0,734.0,18.0,0.0,35.0,0,2,2,2,3,1,10,Medium Risk
10500.0, 36 months,8.49,331.42,B,B1,4 years,MORTGAGE,60000.0,Not Verified,Fully Paid,debt_consolidation,WV,15.39,1.0,685.0,689.0,13.0,1.0,62.6,0,3,2,3,2,2,12,Medium Risk
4575.0, 36 months,17.27,163.73,D,D3,5 years,RENT,56000.0,Not Verified,Charged Off,house,NJ,10.03,1.0,665.0,669.0,12.0,0.0,27.0,1,3,2,2,4,2,13,High Risk
5000.0, 36 months,11.48,164.84,B,B5,1 year,RENT,17000.0,Source Verified,Fully Paid,other,NH,27.9,0.0,690.0,694.0,8.0,0.0,44.3,0,3,3,2,2,1,11,Medium Risk
8000.0, 36 months,6.99,246.99,A,A3,Unknown,MORTGAGE,45000.0,Not Verified,Fully Paid,home_improvement,RI,15.15,0.0,790.0,794.0,12.0,0.0,23.7,0,1,2,1,1,1,6,Low Risk
5000.0, 36 months,11.99,166.05,C,C1,1 year,RENT,30000.0,Source Verified,Charged Off,debt_consolidation,MD,9.16,0.0,675.0,679.0,12.0,2.0,28.3,1,3,1,2,3,1,10,Medium Risk
9075.0, 36 months,5.32,273.3,A,A1,10+ years,MORTGAGE,40000.0,Not Verified,Fully Paid,credit_card,MT,8.39,0.0,815.0,819.0,15.0,0.0,16.3,0,1,1,1,1,1,5,Low Risk
12500.0, 36 months,7.49,388.78,A,A4,10+ years,RENT,52000.0,Not Verified,Fully Paid,credit_card,CA,6.83,0.0,705.0,709.0,5.0,0.0,80.7,0,2,1,4,1,1,9,Medium Risk
19600.0, 60 months,15.77,474.25,D,D1,8 years,MORTGAGE,80000.0,Source Verified,Charged Off,debt_consolidation,NH,18.99,0.0,710.0,714.0,15.0,0.0,81.1,1,2,2,4,4,1,13,High Risk
35000.0, 36 months,13.99,1196.05,C,C4,2 years,MORTGAGE,90000.0,Source Verified,Fully Paid,debt_consolidation,FL,10.97,0.0,740.0,744.0,5.0,0.0,12.3,0,2,2,1,3,1,9,Medium Risk
28000.0, 60 months,8.49,574.33,B,B1,1 year,MORTGAGE,75000.0,Not Verified,Fully Paid,debt_consolidation,GA,24.83,0.0,685.0,689.0,16.0,0.0,72.0,0,3,3,3,2,1,12,Medium Risk
14000.0, 60 months,15.77,338.75,D,D1,1 year,RENT,45500.0,Not Verified,Charged Off,debt_consolidation,TX,19.24,0.0,690.0,694.0,10.0,0.0,25.9,1,3,2,2,4,1,12,Medium Risk
16000.0, 36 months,9.8,514.78,B,B3,Unknown,MORTGAGE,99906.0,Not Verified,Fully Paid,credit_card,NY,6.97,0.0,660.0,664.0,10.0,1.0,69.8,0,3,1,3,2,1,10,Medium Risk
14000.0, 36 months,5.32,421.61,A,A1,4 years,RENT,120000.0,Not Verified,Fully Paid,debt_consolidation,CA,6.73,0.0,775.0,779.0,13.0,0.0,16.9,0,1,1,1,1,1,5,Low Risk
24000.0, 36 months,8.49,757.51,B,B1,8 years,MORTGAGE,72000.0,Not Verified,Fully Paid,debt_consolidation,TX,22.8,0.0,715.0,719.0,16.0,0.0,34.3,0,2,3,2,2,1,10,Medium Risk
35000.0, 36 months,13.99,1196.05,C,C4,6 years,OWN,75000.0,Source Verified,Fully Paid,debt_consolidation,FL,18.19,0.0,685.0,689.0,17.0,0.0,69.6,0,3,2,3,3,1,12,Medium Risk
8000.0, 36 months,11.48,263.74,B,B5,< 1 year,RENT,21610.0,Verified,Fully Paid,credit_card,TN,31.06,0.0,705.0,709.0,9.0,0.0,48.4,0,2,4,2,2,1,11,Medium Risk
3600.0, 36 months,13.44,122.07,C,C3,1 year,RENT,25000.0,Source Verified,Fully Paid,debt_consolidation,PA,26.45,0.0,710.0,714.0,23.0,0.0,30.7,0,2,3,2,3,1,11,Medium Risk
10500.0, 36 months,13.99,358.82,C,C4,10+ years,MORTGAGE,110000.0,Not Verified,Fully Paid,debt_consolidation,CA,30.73,1.0,660.0,664.0,19.0,0.0,81.2,0,3,4,4,3,2,16,High Risk
3000.0, 36 months,11.48,98.9,B,B5,10+ years,MORTGAGE,105000.0,Verified,Fully Paid,home_improvement,CA,12.09,0.0,685.0,689.0,11.0,0.0,57.9,0,3,2,3,2,1,11,Medium Risk
16000.0, 36 months,14.85,553.48,C,C5,2 years,RENT,43000.0,Source Verified,Fully Paid,credit_card,NY,17.11,0.0,675.0,679.0,13.0,0.0,51.2,0,3,2,3,3,1,12,Medium Risk
8000.0, 36 months,7.49,248.82,A,A4,10+ years,MORTGAGE,57000.0,Not Verified,Fully Paid,debt_consolidation,PA,25.01,0.0,740.0,744.0,19.0,0.0,41.1,0,2,3,2,1,1,9,Medium Risk
19500.0, 36 months,7.49,606.49,A,A4,< 1 year,RENT,85000.0,Not Verified,Fully Paid,debt_consolidation,CA,13.74,0.0,730.0,734.0,8.0,0.0,70.7,0,2,2,3,1,1,9,Medium Risk
2000.0, 36 months,8.49,63.13,B,B1,8 years,MORTGAGE,140000.0,Source Verified,Fully Paid,other,SC,6.78,0.0,845.0,850.0,7.0,0.0,6.8,0,1,1,1,2,1,6,Low Risk
16000.0, 36 months,5.32,481.84,A,A1,8 years,MORTGAGE,96000.0,Not Verified,Fully Paid,debt_consolidation,MN,14.45,0.0,725.0,729.0,23.0,0.0,29.8,0,2,2,2,1,1,8,Low Risk
3500.0, 36 months,10.78,114.23,B,B4,8 years,MORTGAGE,122400.0,Source Verified,Fully Paid,vacation,CA,17.97,0.0,660.0,664.0,16.0,3.0,58.6,0,3,2,3,2,1,11,Medium Risk
24000.0, 36 months,11.48,791.2,B,B5,3 years,OWN,95000.0,Verified,Fully Paid,debt_consolidation,IL,26.89,0.0,675.0,679.0,9.0,0.0,102.0,0,3,3,4,2,1,13,High Risk
6000.0, 36 months,5.32,180.69,A,A1,2 years,OWN,120000.0,Not Verified,Fully Paid,credit_card,NY,3.98,0.0,780.0,784.0,14.0,0.0,19.4,0,1,1,1,1,1,5,Low Risk
24000.0, 36 months,7.91,751.08,A,A5,9 years,MORTGAGE,100000.0,Not Verified,Fully Paid,debt_consolidation,MI,26.83,1.0,675.0,679.0,21.0,0.0,56.4,0,3,3,3,1,2,12,Medium Risk
14875.0, 60 months,18.49,381.71,D,D5,3 years,RENT,37231.0,Verified,Charged Off,debt_consolidation,TN,36.3,1.0,665.0,669.0,24.0,1.0,27.9,1,3,4,2,4,2,15,High Risk
10000.0, 36 months,11.99,332.1,C,C1,7 years,RENT,45000.0,Not Verified,Fully Paid,other,MD,37.55,0.0,685.0,689.0,19.0,1.0,24.4,0,3,4,1,3,1,12,Medium Risk
15000.0, 36 months,6.99,463.09,A,A3,2 years,MORTGAGE,93000.0,Not Verified,Fully Paid,credit_card,MA,14.86,0.0,755.0,759.0,8.0,0.0,43.2,0,1,2,2,1,1,7,Low Risk
10000.0, 36 months,5.32,301.15,A,A1,10+ years,RENT,68000.0,Not Verified,Fully Paid,credit_card,IN,14.61,0.0,730.0,734.0,11.0,0.0,46.6,0,2,2,2,1,1,8,Low Risk
24000.0, 60 months,19.48,628.93,E,E2,10+ years,RENT,97000.0,Verified,Fully Paid,debt_consolidation,CO,7.23,0.0,685.0,689.0,14.0,0.0,52.5,0,3,1,3,4,1,12,Medium Risk
23525.0, 60 months,17.97,597.0,D,D4,5 years,MORTGAGE,70000.0,Not Verified,Fully Paid,debt_consolidation,NJ,13.33,0.0,675.0,679.0,13.0,1.0,90.9,0,3,2,4,4,1,14,High Risk
11000.0, 36 months,10.78,358.99,B,B4,10+ years,RENT,297000.0,Verified,Fully Paid,other,MD,12.69,1.0,670.0,674.0,12.0,0.0,61.9,0,3,2,3,2,2,12,Medium Risk
24000.0, 36 months,9.17,765.1,B,B2,2 years,MORTGAGE,210000.0,Source Verified,Fully Paid,debt_consolidation,MN,20.16,0.0,690.0,694.0,18.0,0.0,65.1,0,3,3,3,2,1,12,Medium Risk
16000.0, 36 months,8.49,505.01,B,B1,10+ years,MORTGAGE,140000.0,Not Verified,Fully Paid,credit_card,TX,14.68,2.0,670.0,674.0,19.0,0.0,77.3,0,3,2,4,2,3,14,High Risk
15000.0, 60 months,7.91,303.51,A,A5,5 years,RENT,90000.0,Verified,Charged Off,debt_consolidation,NY,17.07,0.0,685.0,689.0,20.0,0.0,62.0,1,3,2,3,1,1,10,Medium Risk
5000.0, 36 months,11.99,166.05,C,C1,8 years,MORTGAGE,60000.0,Not Verified,Charged Off,debt_consolidation,GA,19.56,0.0,675.0,679.0,13.0,0.0,50.8,1,3,2,3,3,1,12,Medium Risk
15000.0, 36 months,10.78,489.52,B,B4,3 years,OWN,85000.0,Source Verified,Fully Paid,credit_card,IN,10.14,0.0,685.0,689.0,16.0,0.0,44.7,0,3,2,2,2,1,10,Medium Risk
15000.0, 36 months,9.8,482.61,B,B3,10+ years,RENT,60000.0,Not Verified,Fully Paid,credit_card,OH,25.56,0.0,720.0,724.0,19.0,0.0,25.5,0,2,3,2,2,1,10,Medium Risk
3500.0, 36 months,13.99,119.61,C,C4,10+ years,RENT,105000.0,Verified,Fully Paid,other,CA,17.65,0.0,665.0,669.0,9.0,0.0,78.9,0,3,2,4,3,1,13,High Risk
20000.0, 36 months,9.17,637.58,B,B2,2 years,RENT,130000.0,Source Verified,Fully Paid,debt_consolidation,NY,12.77,0.0,715.0,719.0,8.0,0.0,36.5,0,2,2,2,2,1,9,Medium Risk
35000.0, 60 months,18.49,898.13,D,D5,9 years,MORTGAGE,132500.0,Source Verified,Fully Paid,debt_consolidation,TX,14.48,0.0,670.0,674.0,16.0,0.0,83.9,0,3,2,4,4,1,14,High Risk
16000.0, 60 months,14.85,379.39,C,C5,10+ years,RENT,90000.0,Not Verified,Late (31-120 days),credit_card,CA,16.65,0.0,660.0,664.0,13.0,1.0,51.8,1,3,2,3,3,1,12,Medium Risk
2000.0, 36 months,11.99,66.42,C,C1,10+ years,MORTGAGE,180000.0,Not Verified,Fully Paid,other,IL,12.66,0.0,665.0,669.0,10.0,0.0,75.8,0,3,2,4,3,1,13,High Risk
12000.0, 36 months,9.8,386.09,B,B3,2 years,RENT,39500.0,Verified,Fully Paid,credit_card,TX,25.43,0.0,725.0,729.0,9.0,0.0,65.7,0,2,3,3,2,1,11,Medium Risk
8000.0, 36 months,6.99,246.99,A,A3,1 year,MORTGAGE,80000.0,Not Verified,Fully Paid,credit_card,PA,18.92,0.0,740.0,744.0,17.0,0.0,36.2,0,2,2,2,1,1,8,Low Risk
10000.0, 36 months,9.8,321.74,B,B3,10+ years,MORTGAGE,92000.0,Source Verified,Charged Off,debt_consolidation,WA,10.55,1.0,680.0,684.0,8.0,0.0,54.6,1,3,2,3,2,2,12,Medium Risk
35000.0, 36 months,13.99,1196.05,C,C4,10+ years,RENT,100000.0,Source Verified,Fully Paid,debt_consolidation,CA,19.43,6.0,665.0,669.0,12.0,0.0,80.6,0,3,2,4,3,4,16,High Risk
25600.0, 60 months,7.91,517.98,A,A5,3 years,OWN,150000.0,Not Verified,Fully Paid,debt_consolidation,TX,10.88,0.0,740.0,744.0,10.0,0.0,31.9,0,2,2,2,1,1,8,Low Risk
4325.0, 36 months,11.99,143.64,C,C1,10+ years,OWN,90000.0,Not Verified,Fully Paid,major_purchase,VA,16.96,1.0,730.0,734.0,17.0,1.0,37.8,0,2,2,2,3,2,11,Medium Risk
6000.0, 36 months,6.99,185.24,A,A3,10+ years,OWN,48000.0,Not Verified,Fully Paid,credit_card,FL,33.78,0.0,760.0,764.0,18.0,0.0,26.6,0,1,4,2,1,1,9,Medium Risk
18200.0, 60 months,15.77,440.37,D,D1,8 years,RENT,65000.0,Not Verified,Charged Off,credit_card,GA,29.28,0.0,660.0,664.0,27.0,1.0,59.8,1,3,3,3,4,1,14,High Risk
10000.0, 36 months,6.99,308.73,A,A3,3 years,RENT,54000.0,Not Verified,Fully Paid,credit_card,MN,19.38,0.0,700.0,704.0,11.0,0.0,65.3,0,2,2,3,1,1,9,Medium Risk
30000.0, 60 months,13.44,689.37,C,C3,5 years,MORTGAGE,81000.0,Source Verified,Fully Paid,debt_consolidation,MD,12.03,3.0,725.0,729.0,12.0,0.0,52.5,0,2,2,3,3,4,14,High Risk
13200.0, 36 months,5.32,397.52,A,A1,2 years,MORTGAGE,150000.0,Not Verified,Fully Paid,home_improvement,TX,15.45,0.0,740.0,744.0,14.0,0.0,27.7,0,2,2,2,1,1,8,Low Risk
10000.0, 36 months,6.99,308.73,A,A3,5 years,RENT,220000.0,Not Verified,Fully Paid,debt_consolidation,IL,4.76,0.0,710.0,714.0,8.0,1.0,47.6,0,2,1,2,1,1,7,Low Risk
3000.0, 36 months,11.48,98.9,B,B5,5 years,MORTGAGE,75000.0,Source Verified,Fully Paid,debt_consolidation,TX,22.82,1.0,665.0,669.0,13.0,0.0,56.4,0,3,3,3,2,2,13,High Risk
20000.0, 36 months,9.8,643.47,B,B3,10+ years,OWN,96000.0,Not Verified,Fully Paid,debt_consolidation,FL,19.04,0.0,765.0,769.0,9.0,0.0,37.8,0,1,2,2,2,1,8,Low Risk
13875.0, 60 months,11.99,308.58,C,C1,10+ years,MORTGAGE,32500.0,Source Verified,Fully Paid,credit_card,LA,23.53,0.0,710.0,714.0,7.0,0.0,81.4,0,2,3,4,3,1,13,High Risk
18000.0, 36 months,6.49,551.61,A,A2,10+ years,MORTGAGE,76000.0,Verified,Fully Paid,debt_consolidation,TX,14.4,1.0,755.0,759.0,20.0,0.0,26.9,0,1,2,2,1,2,8,Low Risk
15225.0, 36 months,8.49,480.55,B,B1,3 years,OWN,40000.0,Not Verified,Charged Off,debt_consolidation,AL,21.21,0.0,685.0,689.0,12.0,1.0,31.0,1,3,3,2,2,1,11,Medium Risk
16000.0, 60 months,11.48,351.73,B,B5,6 years,RENT,65000.0,Not Verified,Charged Off,debt_consolidation,FL,21.16,0.0,705.0,709.0,13.0,1.0,53.9,1,2,3,3,2,1,11,Medium Risk
21000.0, 60 months,9.8,444.13,B,B3,7 years,RENT,125000.0,Not Verified,Charged Off,other,CA,6.2,0.0,750.0,754.0,16.0,0.0,3.2,1,1,1,1,2,1,6,Low Risk
13000.0, 60 months,16.59,320.23,D,D2,< 1 year,RENT,40000.0,Verified,Charged Off,debt_consolidation,HI,16.74,0.0,660.0,664.0,6.0,0.0,100.6,1,3,2,4,4,1,14,High Risk
20000.0, 36 months,7.91,625.9,A,A5,5 years,OWN,120000.0,Not Verified,Fully Paid,major_purchase,CA,4.99,3.0,705.0,709.0,19.0,0.0,2.5,0,2,1,1,1,4,9,Medium Risk
31075.0, 36 months,7.49,966.49,A,A4,10+ years,RENT,70000.0,Source Verified,Fully Paid,credit_card,GA,17.18,0.0,725.0,729.0,10.0,0.0,48.6,0,2,2,2,1,1,8,Low Risk
18000.0, 36 months,6.99,555.71,A,A3,10+ years,OWN,120000.0,Not Verified,Fully Paid,credit_card,CO,14.88,1.0,710.0,714.0,7.0,0.0,63.5,0,2,2,3,1,2,10,Medium Risk
5000.0, 36 months,9.17,159.4,B,B2,Unknown,MORTGAGE,74967.0,Verified,Fully Paid,other,WY,33.39,0.0,685.0,689.0,9.0,1.0,58.5,0,3,4,3,2,1,13,High Risk
4675.0, 36 months,17.27,167.31,D,D3,< 1 year,MORTGAGE,13000.0,Not Verified,Fully Paid,credit_card,MI,34.07,1.0,675.0,679.0,6.0,0.0,44.1,0,3,4,2,4,2,15,High Risk
6000.0, 36 months,9.8,193.05,B,B3,4 years,MORTGAGE,85140.0,Not Verified,Fully Paid,debt_consolidation,CA,14.42,0.0,710.0,714.0,11.0,0.0,57.5,0,2,2,3,2,1,10,Medium Risk
12000.0, 60 months,12.88,272.31,C,C2,10+ years,MORTGAGE,90000.0,Not Verified,Fully Paid,debt_consolidation,CA,12.62,0.0,660.0,664.0,11.0,1.0,30.6,0,3,2,2,3,1,11,Medium Risk
13000.0, 60 months,13.99,302.42,C,C4,10+ years,RENT,115000.0,Not Verified,Fully Paid,home_improvement,AZ,9.9,0.0,700.0,704.0,9.0,0.0,45.2,0,2,1,2,3,1,9,Medium Risk
1800.0, 36 months,11.48,59.34,B,B5,10+ years,RENT,50000.0,Not Verified,Fully Paid,other,NY,20.38,0.0,660.0,664.0,9.0,0.0,95.7,0,3,3,4,2,1,13,High Risk
4475.0, 36 months,16.59,158.64,D,D2,10+ years,RENT,114000.0,Not Verified,Fully Paid,credit_card,TN,8.36,4.0,670.0,674.0,5.0,1.0,44.0,0,3,1,2,4,4,14,High Risk
14400.0, 36 months,6.49,441.29,A,A2,8 years,MORTGAGE,70000.0,Not Verified,Fully Paid,debt_consolidation,NC,16.32,0.0,695.0,699.0,21.0,0.0,74.8,0,3,2,3,1,1,10,Medium Risk
5875.0, 36 months,7.91,183.86,A,A5,5 years,RENT,70000.0,Not Verified,Fully Paid,debt_consolidation,CA,9.53,0.0,670.0,674.0,9.0,1.0,45.1,0,3,1,2,1,1,8,Low Risk
20000.0, 36 months,17.97,722.75,D,D4,7 years,MORTGAGE,180000.0,Not Verified,Fully Paid,debt_consolidation,TX,25.1,0.0,660.0,664.0,13.0,0.0,92.1,0,3,3,4,4,1,15,High Risk
10000.0, 36 months,6.99,308.73,A,A3,5 years,MORTGAGE,115000.0,Not Verified,Fully Paid,debt_consolidation,RI,23.26,0.0,715.0,719.0,17.0,0.0,72.9,0,2,3,3,1,1,10,Medium Risk
34100.0, 60 months,12.88,773.79,C,C2,8 years,MORTGAGE,92892.0,Verified,Fully Paid,debt_consolidation,GA,29.14,0.0,735.0,739.0,13.0,0.0,65.2,0,2,3,3,3,1,12,Medium Risk
24000.0, 36 months,11.48,791.2,B,B5,3 years,RENT,56457.0,Verified,Fully Paid,credit_card,MA,12.37,0.0,680.0,684.0,5.0,0.0,86.5,0,3,2,4,2,1,12,Medium Risk
5200.0, 36 months,10.78,169.71,B,B4,7 years,MORTGAGE,160000.0,Not Verified,Fully Paid,debt_consolidation,TX,8.0,1.0,660.0,664.0,6.0,0.0,39.7,0,3,1,2,2,2,10,Medium Risk
16800.0, 36 months,11.99,557.93,C,C1,< 1 year,RENT,50000.0,Source Verified,Fully Paid,debt_consolidation,CO,5.76,0.0,675.0,679.0,10.0,1.0,40.7,0,3,1,2,3,1,10,Medium Risk
10000.0, 36 months,11.99,332.1,C,C1,7 years,RENT,40000.0,Not Verified,Fully Paid,debt_consolidation,NJ,10.95,0.0,665.0,669.0,4.0,0.0,27.2,0,3,2,2,3,1,11,Medium Risk
22000.0, 60 months,17.97,558.3,D,D4,10+ years,MORTGAGE,55000.0,Not Verified,Fully Paid,debt_consolidation,MI,22.34,1.0,665.0,669.0,10.0,0.0,74.3,0,3,3,3,4,2,15,High Risk
28000.0, 36 months,5.32,843.22,A,A1,10+ years,MORTGAGE,144000.0,Verified,Fully Paid,debt_consolidation,IL,29.88,0.0,715.0,719.0,16.0,0.0,69.0,0,2,3,3,1,1,10,Medium Risk
7200.0, 36 months,6.49,220.65,A,A2,10+ years,MORTGAGE,60000.0,Not Verified,Fully Paid,credit_card,TN,20.68,0.0,725.0,729.0,3.0,0.0,67.5,0,2,3,3,1,1,10,Medium Risk
18000.0, 36 months,11.99,597.78,C,C1,9 years,RENT,41000.0,Not Verified,Fully Paid,debt_consolidation,CA,38.35,0.0,690.0,694.0,12.0,0.0,61.8,0,3,4,3,3,1,14,High Risk
8400.0, 36 months,7.49,261.26,A,A4,1 year,OWN,30000.0,Not Verified,Fully Paid,debt_consolidation,OK,29.2,0.0,730.0,734.0,9.0,0.0,46.0,0,2,3,2,1,1,9,Medium Risk
5000.0, 36 months,14.85,172.96,C,C5,2 years,RENT,67000.0,Source Verified,Fully Paid,credit_card,PA,31.08,0.0,670.0,674.0,18.0,0.0,57.6,0,3,4,3,3,1,14,High Risk
5000.0, 36 months,9.8,160.87,B,B3,10+ years,RENT,55000.0,Not Verified,Charged Off,debt_consolidation,CA,10.93,0.0,665.0,669.0,6.0,0.0,58.0,1,3,2,3,2,1,11,Medium Risk
2400.0, 36 months,11.48,79.12,B,B5,5 years,MORTGAGE,60000.0,Verified,Charged Off,debt_consolidation,NC,24.14,0.0,670.0,674.0,10.0,0.0,62.6,1,3,3,3,2,1,12,Medium Risk
15000.0, 36 months,5.32,451.73,A,A1,9 years,OWN,60000.0,Not Verified,Fully Paid,debt_consolidation,TX,21.48,0.0,790.0,794.0,8.0,0.0,15.7,0,1,3,1,1,1,7,Low Risk
6075.0, 36 months,9.17,193.67,B,B2,9 years,MORTGAGE,64400.0,Verified,Fully Paid,debt_consolidation,NJ,27.37,0.0,730.0,734.0,17.0,0.0,17.7,0,2,3,1,2,1,9,Medium Risk
20000.0, 36 months,10.78,652.7,B,B4,2 years,RENT,55000.0,Verified,Fully Paid,debt_consolidation,IL,22.58,0.0,670.0,674.0,11.0,0.0,62.9,0,3,3,3,2,1,12,Medium Risk
6025.0, 36 months,14.85,208.42,C,C5,10+ years,RENT,110000.0,Verified,Fully Paid,debt_consolidation,MA,21.32,1.0,665.0,669.0,17.0,1.0,38.4,0,3,3,2,3,2,13,High Risk
8400.0, 36 months,9.17,267.79,B,B2,2 years,MORTGAGE,70000.0,Source Verified,Fully Paid,debt_consolidation,GA,12.96,0.0,690.0,694.0,7.0,0.0,60.5,0,3,2,3,2,1,11,Medium Risk
15000.0, 60 months,12.88,340.38,C,C2,2 years,RENT,90000.0,Not Verified,Fully Paid,debt_consolidation,CA,21.17,0.0,710.0,714.0,14.0,0.0,35.0,0,2,3,2,3,1,11,Medium Risk
12000.0, 36 months,15.77,420.53,D,D1,< 1 year,MORTGAGE,143000.0,Source Verified,Fully Paid,debt_consolidation,CA,3.61,1.0,695.0,699.0,8.0,0.0,30.2,0,3,1,2,4,2,12,Medium Risk
